id,date,systeme_id,asset_id,score,vrai_defaut,alerte,cout
INSP_13D256AD,2026-11-22,SYS_011,AST_EFDE0A1F,0.490431,0,0,60.0
INSP_7AFAF963,2026-11-22,SYS_027,AST_D85C259B,0.932144,0,0,60.0
INSP_FA7E8DDF,2026-11-22,SYS_068,AST_DF8A8AFC,0.73585,0,0,60.0
INSP_FE124B0F,2026-11-22,SYS_114,AST_E6A0785D,0.398102,0,0,60.0
INSP_30BBB8AF,2026-11-22,SYS_197,AST_328BA7F4,1.110258,0,1,60.0
INSP_576B2A23,2026-11-23,SYS_005,AST_F0278572,0.519163,1,0,60.0
INSP_7C03D88D,2026-11-23,SYS_013,AST_57CD1D3F,0.725099,0,0,60.0
INSP_E3981EFC,2026-11-23,SYS_061,AST_B712CADB,1.109782,0,1,60.0
INSP_C728E27E,2026-11-23,SYS_062,AST_6650D007,1.091288,1,1,60.0
INSP_60396ED3,2026-11-23,SYS_071,AST_80D5B0B1,1.038962,0,1,60.0
INSP_8D8CFEB5,2026-11-23,SYS_097,AST_B8163E9E,0.845354,0,0,60.0
INSP_6FB772E5,2026-11-23,SYS_142,AST_446BA282,1.146329,1,1,60.0
INSP_C507B61A,2026-11-24,SYS_003,AST_D5F10B7B,0.377142,0,0,60.0
INSP_E67D3ABD,2026-11-24,SYS_115,AST_2CA7708E,0.731892,0,0,60.0
INSP_7202EEFB,2026-11-24,SYS_138,AST_CF66A2D6,0.962702,1,0,60.0
INSP_B7571934,2026-11-24,SYS_149,AST_851D50E8,0.959666,0,0,60.0
INSP_47003D99,2026-11-24,SYS_168,AST_6D9E4A35,1.05086,0,1,60.0
INSP_AB5FDD6A,2026-11-24,SYS_189,AST_1461B4DF,0.915834,0,0,60.0
INSP_F75EDA7D,2026-11-24,SYS_198,AST_9536ED6F,1.08807,0,1,60.0
INSP_A6B92B37,2026-11-25,SYS_004,AST_2A3C8083,0.94042,0,0,60.0
INSP_CC6A5BEE,2026-11-25,SYS_046,AST_D5A54F20,1.137136,1,1,60.0
INSP_768D781C,2026-11-25,SYS_072,AST_9114CA38,1.115277,1,1,60.0
INSP_1A11D29C,2026-11-25,SYS_146,AST_07E10046,0.942627,0,0,60.0
INSP_6DE33B77,2026-11-25,SYS_161,AST_22D39DAB,0.920366,0,0,60.0
INSP_6B6CEDD4,2026-11-26,SYS_024,AST_A7122853,0.572553,0,0,60.0
INSP_4C3FF57E,2026-11-26,SYS_036,AST_AF521703,0.640077,1,0,60.0
INSP_0C34A67C,2026-11-26,SYS_044,AST_40389ACC,0.966878,1,0,60.0
INSP_0B3D6AA0,2026-11-26,SYS_094,AST_1C7F8816,0.937573,0,0,60.0
INSP_8082F255,2026-11-26,SYS_101,AST_FBD9E0F7,0.507166,0,0,60.0
INSP_CE90A2BC,2026-11-26,SYS_120,AST_6785A3E8,0.930018,0,0,60.0
INSP_F0C92DC2,2026-11-26,SYS_188,AST_4A4E4500,1.020945,0,1,60.0
INSP_D84234FC,2026-11-27,SYS_033,AST_85CC8DB5,0.892836,1,0,60.0
INSP_0672EDB9,2026-11-27,SYS_049,AST_1476FBE4,0.946275,0,0,60.0
INSP_06A6796E,2026-11-27,SYS_108,AST_7044D6DA,0.501524,0,0,60.0
INSP_203758DC,2026-11-27,SYS_150,AST_170FE077,0.811953,0,0,60.0
INSP_68FF8F43,2026-11-28,SYS_007,AST_1E8A7064,1.079813,0,1,60.0
INSP_E060892E,2026-11-28,SYS_058,AST_9A090429,0.547194,0,0,60.0
INSP_4B715D34,2026-11-28,SYS_105,AST_5EB49036,0.41816,0,0,60.0
INSP_464DB93B,2026-11-28,SYS_148,AST_4175AEE7,0.426015,0,0,60.0
INSP_56BC86E1,2026-11-28,SYS_186,AST_5F538ED2,1.041542,1,1,60.0
INSP_D62E90F0,2026-11-29,SYS_031,AST_376308E9,1.268616,1,1,60.0
INSP_803D23AD,2026-11-29,SYS_093,AST_44C7F49B,0.986654,0,0,60.0
INSP_5068B92F,2026-11-29,SYS_103,AST_A88C510B,0.15159,0,0,60.0
INSP_537EFC00,2026-11-29,SYS_111,AST_63D88318,1.038574,1,1,60.0
INSP_10E9A79F,2026-11-29,SYS_141,AST_6A853EDC,0.809803,0,0,60.0
INSP_D098852A,2026-11-30,SYS_012,AST_9A17619A,0.95449,0,0,60.0
INSP_AA63924C,2026-11-30,SYS_113,AST_E4FD629D,0.960574,1,0,60.0
INSP_3AFCE005,2026-11-30,SYS_121,AST_ED19B15F,1.186807,1,1,60.0
INSP_2852E0BE,2026-11-30,SYS_175,AST_7B82F3B4,0.728986,0,0,60.0
INSP_6A67B98A,2026-12-01,SYS_052,AST_D95FA336,0.652589,0,0,60.0
INSP_274B085F,2026-12-01,SYS_092,AST_2F3B5E0C,0.705545,0,0,60.0
INSP_B61335F0,2026-12-01,SYS_163,AST_1AB64F7F,1.068025,0,1,60.0
INSP_1DE367FB,2026-12-02,SYS_015,AST_9FECBE04,1.092377,1,1,60.0
INSP_C2BEF883,2026-12-02,SYS_102,AST_9DC86780,0.821577,0,0,60.0
INSP_A124F0B0,2026-12-02,SYS_147,AST_8CAA5E21,0.900769,0,0,60.0
INSP_5F18B2E1,2026-12-03,SYS_107,AST_F99FC223,1.099338,1,1,60.0
INSP_8FB6ED94,2026-12-03,SYS_118,AST_8AEBF2EF,0.812102,0,0,60.0
INSP_C6E2A834,2026-12-03,SYS_140,AST_50A3AF9A,1.050324,1,1,60.0
INSP_C6EF9391,2026-12-03,SYS_143,AST_6E381F34,1.013578,1,1,60.0
INSP_91F0E871,2026-12-03,SYS_167,AST_DA5CA129,0.903722,1,0,60.0
INSP_F3F72B81,2026-12-04,SYS_018,AST_09F8688C,1.010177,1,1,60.0
INSP_BD647D3C,2026-12-04,SYS_119,AST_D7ED7022,0.884128,1,0,60.0
INSP_EB583F66,2026-12-05,SYS_041,AST_686AE13F,0.562456,0,0,60.0
INSP_C673CFD8,2026-12-05,SYS_057,AST_7BE79781,0.946758,1,0,60.0
INSP_925B8F04,2026-12-05,SYS_060,AST_BAE2D5D8,0.28216,0,0,60.0
INSP_BE32652F,2026-12-05,SYS_076,AST_ADF021F6,0.794473,1,0,60.0
INSP_47E37610,2026-12-05,SYS_080,AST_4CAD3C4C,1.259548,1,1,60.0
INSP_FBB8C734,2026-12-06,SYS_022,AST_B16A756D,1.192059,0,1,60.0
INSP_18D1C008,2026-12-06,SYS_039,AST_D98A0D9D,0.501732,0,0,60.0
INSP_5C0A242E,2026-12-06,SYS_045,AST_874F54F4,0.763997,1,0,60.0
INSP_A4357A1E,2026-12-06,SYS_127,AST_9E7FB3DC,1.219288,1,1,60.0
INSP_DC43301F,2026-12-06,SYS_136,AST_7764FCE0,0.648707,0,0,60.0
INSP_9B79005F,2026-12-06,SYS_181,AST_0CFA9B9D,0.351879,0,0,60.0
INSP_27E27694,2026-12-06,SYS_183,AST_0C23E532,0.178018,0,0,60.0
INSP_3FD6B4FD,2026-12-06,SYS_195,AST_D63DF779,1.223242,1,1,60.0
INSP_8FDEDC6A,2026-12-07,SYS_021,AST_5F0E75B6,1.227774,1,1,60.0
INSP_9FC23802,2026-12-07,SYS_042,AST_637500FE,0.097327,0,0,60.0
INSP_250F49A5,2026-12-07,SYS_096,AST_BACF110E,0.733573,0,0,60.0
INSP_8F58B24E,2026-12-07,SYS_151,AST_7CDEA972,1.079401,1,1,60.0
INSP_65596AF9,2026-12-07,SYS_164,AST_1BC5523D,1.218319,1,1,60.0
INSP_448C39C7,2026-12-07,SYS_166,AST_D2907013,1.02518,0,1,60.0
INSP_E17C49D4,2026-12-08,SYS_067,AST_18BB5832,0.315843,0,0,60.0
INSP_E1FCAC7B,2026-12-08,SYS_130,AST_EDA290E3,0.18125,0,0,60.0
INSP_20031C9C,2026-12-08,SYS_170,AST_F8E1EB43,0.855391,0,0,60.0
INSP_15B45243,2026-12-08,SYS_177,AST_1B4FFA0A,1.623849,1,1,60.0
INSP_328CDFAD,2026-12-08,SYS_190,AST_8728C7C0,0.277041,0,0,60.0
INSP_5C86095F,2026-12-08,SYS_191,AST_9DBE0CA0,0.880045,1,0,60.0
INSP_F714D576,2026-12-09,SYS_006,AST_46C8E42D,0.360838,0,0,60.0
INSP_E632A7A3,2026-12-09,SYS_020,AST_D2040D45,1.197936,1,1,60.0
INSP_0CD09A42,2026-12-09,SYS_038,AST_463423D7,1.001315,1,1,60.0
INSP_B4C5235A,2026-12-09,SYS_069,AST_7C64366F,0.979925,1,0,60.0
INSP_97C349A6,2026-12-09,SYS_086,AST_2AD0C4BA,0.488472,0,0,60.0
INSP_366DFA3A,2026-12-09,SYS_116,AST_5E7049AA,1.196961,1,1,60.0
INSP_C66055AA,2026-12-09,SYS_144,AST_C0D6BA50,1.480627,1,1,60.0
INSP_F8AAC9E5,2026-12-09,SYS_153,AST_3562B1D3,1.209185,1,1,60.0
INSP_10EDC177,2026-12-09,SYS_187,AST_FDDF8CDF,0.921662,0,0,60.0
INSP_7672A9D7,2026-12-09,SYS_196,AST_7478E17A,1.294683,1,1,60.0
INSP_F7C58A57,2026-12-10,SYS_014,AST_5DD7F45F,0.951909,1,0,60.0
INSP_DE22F8EA,2026-12-10,SYS_023,AST_4FDD87EC,0.47352,0,0,60.0
INSP_079D4EF1,2026-12-10,SYS_064,AST_91E28FB2,1.321108,1,1,60.0
INSP_4484375B,2026-12-10,SYS_088,AST_C9B1A3FC,0.980535,1,0,60.0
INSP_F4F6C0E6,2026-12-10,SYS_090,AST_6662D7AF,0.107213,0,0,60.0
INSP_650CBC1B,2026-12-11,SYS_025,AST_35C04CAA,0.677125,0,0,60.0
INSP_26DDCBEF,2026-12-11,SYS_035,AST_ED4417E7,0.488385,0,0,60.0
INSP_F52EBC3C,2026-12-11,SYS_050,AST_47B5D500,0.718456,0,0,60.0
INSP_C20C7ED5,2026-12-11,SYS_192,AST_E239577B,1.358693,1,1,60.0
INSP_1B6A9EC3,2026-12-12,SYS_030,AST_1AA888F2,0.244354,0,0,60.0
INSP_DD7B2A52,2026-12-12,SYS_098,AST_3F3516F8,1.263287,1,1,60.0
INSP_C2AF2AFC,2026-12-12,SYS_123,AST_07C775B8,0.858229,0,0,60.0
INSP_B29921B1,2026-12-12,SYS_131,AST_5F0F6558,0.061184,0,0,60.0
INSP_0D85BCD2,2026-12-12,SYS_154,AST_EF2BF201,1.657904,1,1,60.0
INSP_6714B5F9,2026-12-12,SYS_176,AST_3F176361,0.895363,0,0,60.0
INSP_49C72213,2026-12-12,SYS_182,AST_F23ABB31,1.150961,1,1,60.0
INSP_B7235A2B,2026-12-12,SYS_199,AST_60228699,0.901305,1,0,60.0
INSP_880D59A6,2026-12-13,SYS_026,AST_80ADF900,1.154652,1,1,60.0
INSP_8C2DF5E6,2026-12-13,SYS_075,AST_F0C636B5,0.737338,1,0,60.0
INSP_0D70A01C,2026-12-13,SYS_078,AST_3E97FA32,1.094869,1,1,60.0
INSP_7D05BB95,2026-12-13,SYS_082,AST_CBABE5E0,1.0137,1,1,60.0
INSP_BB378B98,2026-12-13,SYS_128,AST_72611532,0.615188,0,0,60.0
INSP_F7D078BF,2026-12-13,SYS_156,AST_A1A84200,1.273465,1,1,60.0
INSP_409817B5,2026-12-13,SYS_158,AST_A53AF30A,1.110131,1,1,60.0
INSP_7BC5C2F4,2026-12-13,SYS_165,AST_B67FCA94,1.190375,1,1,60.0
INSP_196F10A6,2026-12-14,SYS_002,AST_80FE10C0,0.432404,0,0,60.0
INSP_50B8FE43,2026-12-14,SYS_010,AST_2BF22A72,0.496493,0,0,60.0
INSP_C94049AE,2026-12-14,SYS_037,AST_646594C2,0.806532,0,0,60.0
INSP_D1804547,2026-12-14,SYS_055,AST_8EBBC93D,1.013612,1,1,60.0
INSP_24514213,2026-12-14,SYS_065,AST_D58BC5D6,1.082421,1,1,60.0
INSP_146F7572,2026-12-14,SYS_081,AST_F4FEA9E2,1.141902,1,1,60.0
INSP_69F730BC,2026-12-14,SYS_083,AST_B8EEFEEA,1.073722,1,1,60.0
INSP_E9559995,2026-12-14,SYS_087,AST_C8E8F242,0.419823,0,0,60.0
INSP_A7F20189,2026-12-14,SYS_091,AST_28413C6D,1.039493,1,1,60.0
INSP_7FC13E2F,2026-12-14,SYS_100,AST_545FEF90,0.825942,0,0,60.0
INSP_E7AADAF1,2026-12-14,SYS_109,AST_AAFA2658,0.769675,0,0,60.0
INSP_C0CA00FC,2026-12-14,SYS_112,AST_50C8EA41,0.660852,0,0,60.0
INSP_84334F50,2026-12-14,SYS_155,AST_B533FB89,1.559738,1,1,60.0
INSP_29C196EC,2026-12-14,SYS_168,AST_6D9E4A35,0.764523,0,0,60.0
INSP_B26407EF,2026-12-14,SYS_171,AST_865A40EE,0.773501,0,0,60.0
INSP_89CA18FB,2026-12-14,SYS_180,AST_85B7D7F3,1.023247,1,1,60.0
INSP_9A8B8B78,2026-12-15,SYS_016,AST_D8F09DCD,0.323664,0,0,60.0
INSP_B64C24AD,2026-12-15,SYS_017,AST_FC2541D2,0.93739,1,0,60.0
INSP_BF3FA778,2026-12-15,SYS_032,AST_EB5CAB8C,1.626861,1,1,60.0
INSP_20998B4A,2026-12-15,SYS_051,AST_00D5E4DF,0.635432,0,0,60.0
INSP_3B2373DD,2026-12-15,SYS_077,AST_BD3E0F6B,1.501149,1,1,60.0
INSP_E9C96E17,2026-12-15,SYS_099,AST_6FC4FE83,1.072349,1,1,60.0
INSP_CF73EFAE,2026-12-15,SYS_124,AST_FD973A42,0.536416,0,0,60.0
INSP_812AC68B,2026-12-15,SYS_134,AST_F0145A67,0.690986,0,0,60.0
INSP_C88D39D3,2026-12-15,SYS_159,AST_4E142F2E,1.189804,1,1,60.0
INSP_6B39746B,2026-12-16,SYS_059,AST_CD1857B0,0.910958,1,0,60.0
INSP_C032533D,2026-12-16,SYS_085,AST_3BD1F5F0,1.484878,1,1,60.0
INSP_13AECDD2,2026-12-16,SYS_145,AST_B769FE72,1.463521,1,1,60.0
INSP_AF68D8AD,2026-12-16,SYS_169,AST_8000064F,0.329425,0,0,60.0
INSP_48814872,2026-12-17,SYS_028,AST_9DBAB814,0.075435,0,0,60.0
INSP_114F1B41,2026-12-17,SYS_073,AST_B4B4FD30,0.9,0,0,60.0
INSP_18278FA0,2026-12-17,SYS_125,AST_44A2D20A,1.490864,1,1,60.0
INSP_E765B2A0,2026-12-17,SYS_137,AST_84513602,1.234102,1,1,60.0
INSP_FF9238AB,2026-12-17,SYS_152,AST_41B40738,0.415895,0,0,60.0
INSP_D32D23A5,2026-12-17,SYS_173,AST_79AF54DD,1.112547,0,1,60.0
INSP_5958A0F6,2026-12-17,SYS_179,AST_A4A92786,0.990088,1,0,60.0
INSP_51838540,2026-12-17,SYS_194,AST_28E46A29,1.869003,1,1,60.0
INSP_75B72318,2026-12-18,SYS_063,AST_3736A27D,0.662203,0,0,60.0
INSP_DBF03247,2026-12-18,SYS_126,AST_4A86B41A,1.160478,1,1,60.0
INSP_38110B88,2026-12-18,SYS_133,AST_EF1BA8A4,0.783098,0,0,60.0
INSP_DB7BE3BC,2026-12-18,SYS_174,AST_44D93068,0.179819,0,0,60.0
INSP_7B5CE152,2026-12-18,SYS_189,AST_1461B4DF,0.872635,1,0,60.0
INSP_62674542,2026-12-18,SYS_193,AST_542E2161,1.143481,1,1,60.0
INSP_1A5D2BD9,2026-12-19,SYS_019,AST_4FE8472B,1.427145,1,1,60.0
INSP_77D51DE9,2026-12-19,SYS_034,AST_4A79E031,0.401586,0,0,60.0
INSP_7668B9F6,2026-12-19,SYS_072,AST_9114CA38,0.161879,0,0,60.0
INSP_52364E07,2026-12-19,SYS_095,AST_62F90F82,1.267216,1,1,60.0
INSP_54CCC92E,2026-12-19,SYS_132,AST_3E632D4A,0.482745,0,0,60.0
INSP_073912E7,2026-12-19,SYS_157,AST_EFB3D424,1.715821,1,1,60.0
INSP_538D8574,2026-12-19,SYS_172,AST_17E13A32,1.473396,1,1,60.0
INSP_0CCD72B9,2026-12-19,SYS_197,AST_328BA7F4,0.618858,0,0,60.0
INSP_B3F280CC,2026-12-20,SYS_001,AST_31001D87,1.381952,1,1,60.0
INSP_115264E2,2026-12-20,SYS_029,AST_D8B5E47D,0.684793,0,0,60.0
INSP_5473BB58,2026-12-20,SYS_043,AST_9D33C46E,-0.020381,0,0,60.0
INSP_A856ECB0,2026-12-20,SYS_056,AST_C1C97B73,0.505632,0,0,60.0
INSP_F636FA78,2026-12-20,SYS_061,AST_B712CADB,0.633343,0,0,60.0
INSP_04D6C777,2026-12-20,SYS_066,AST_D4EBCC8A,1.244512,1,1,60.0
INSP_2B1374E5,2026-12-20,SYS_097,AST_B8163E9E,1.495655,1,1,60.0
INSP_6F7A4249,2026-12-20,SYS_110,AST_E0A61EF5,1.614758,1,1,60.0
INSP_443B0E20,2026-12-20,SYS_162,AST_EF461B46,0.712067,0,0,60.0
INSP_6499D558,2026-12-20,SYS_178,AST_B00C4D5A,1.729638,1,1,60.0
INSP_A574F58A,2026-12-20,SYS_185,AST_975A46F8,1.090635,0,1,60.0
INSP_B4FE90F0,2026-12-21,SYS_000,AST_1D950C67,0.63928,0,0,60.0
INSP_49933B58,2026-12-21,SYS_027,AST_D85C259B,1.158065,1,1,60.0
INSP_739AF601,2026-12-21,SYS_106,AST_F98A9B0A,1.16004,1,1,60.0
INSP_A0022FA3,2026-12-21,SYS_198,AST_9536ED6F,0.3679,0,0,60.0
INSP_DE6397F6,2026-12-22,SYS_040,AST_54696231,1.259639,1,1,60.0
INSP_09D63B56,2026-12-22,SYS_070,AST_6B4798CB,1.117147,1,1,60.0
INSP_E594398A,2026-12-22,SYS_074,AST_4FDEBE84,1.202906,1,1,60.0
INSP_A39146F6,2026-12-22,SYS_084,AST_540CB132,0.590967,0,0,60.0
INSP_EF221C34,2026-12-22,SYS_142,AST_446BA282,0.186137,0,0,60.0
INSP_78172F9E,2026-12-22,SYS_150,AST_170FE077,0.23228,0,0,60.0
INSP_C3427498,2026-12-22,SYS_160,AST_0AFDFFDA,1.422803,1,1,60.0
INSP_AF58B2C1,2026-12-23,SYS_005,AST_F0278572,1.379734,1,1,60.0
INSP_B55661EF,2026-12-23,SYS_008,AST_A42D0EB9,0.622191,0,0,60.0
INSP_C987DAA6,2026-12-23,SYS_012,AST_9A17619A,1.290345,1,1,60.0
INSP_587BD88E,2026-12-23,SYS_062,AST_6650D007,0.959273,0,0,60.0
INSP_7032B8AC,2026-12-23,SYS_113,AST_E4FD629D,1.300172,1,1,60.0
INSP_981054A0,2026-12-23,SYS_117,AST_7EFBC641,0.51119,0,0,60.0
INSP_6A6CD10D,2026-12-23,SYS_161,AST_22D39DAB,1.007353,1,1,60.0
INSP_8F0D14A6,2026-12-24,SYS_003,AST_D5F10B7B,0.142019,0,0,60.0
INSP_CD4ED370,2026-12-24,SYS_004,AST_2A3C8083,0.88152,1,0,60.0
INSP_918AE0FB,2026-12-24,SYS_031,AST_376308E9,0.754905,0,0,60.0
INSP_6DBFD3B8,2026-12-24,SYS_046,AST_D5A54F20,0.326876,0,0,60.0
INSP_4256B5BE,2026-12-24,SYS_146,AST_07E10046,1.039515,0,1,60.0
INSP_81875D83,2026-12-25,SYS_009,AST_F3465562,0.905824,1,0,60.0
INSP_01290F96,2026-12-25,SYS_011,AST_EFDE0A1F,0.797966,0,0,60.0
INSP_A724E3E8,2026-12-25,SYS_013,AST_57CD1D3F,1.416029,1,1,60.0
INSP_D58D3F8F,2026-12-25,SYS_054,AST_15CFF64E,0.145779,0,0,60.0
INSP_26F1C48B,2026-12-25,SYS_068,AST_DF8A8AFC,1.200069,1,1,60.0
INSP_932A4FD1,2026-12-25,SYS_079,AST_A0954F70,0.402523,0,0,60.0
INSP_423B9D34,2026-12-25,SYS_108,AST_7044D6DA,1.172458,1,1,60.0
INSP_3BBE26A2,2026-12-25,SYS_115,AST_2CA7708E,1.368635,1,1,60.0
INSP_56C9D92A,2026-12-25,SYS_135,AST_21277AE1,1.435131,1,1,60.0
INSP_E730DEF1,2026-12-25,SYS_184,AST_74255B04,0.656235,0,0,60.0
INSP_587B87E3,2026-12-25,SYS_188,AST_4A4E4500,0.624875,0,0,60.0
INSP_91EB02F3,2026-12-26,SYS_049,AST_1476FBE4,1.430517,1,1,60.0
INSP_5D1BD4ED,2026-12-26,SYS_094,AST_1C7F8816,1.356188,1,1,60.0
INSP_31C2ECCE,2026-12-26,SYS_101,AST_FBD9E0F7,0.725741,0,0,60.0
INSP_0CD61492,2026-12-26,SYS_103,AST_A88C510B,0.845723,0,0,60.0
INSP_C740F538,2026-12-26,SYS_122,AST_16ADD47C,0.739812,0,0,60.0
INSP_53AACA03,2026-12-26,SYS_129,AST_ACE438F1,0.466077,0,0,60.0
INSP_9632BBE7,2026-12-27,SYS_007,AST_1E8A7064,0.389587,0,0,60.0
INSP_8CF11BC5,2026-12-27,SYS_036,AST_AF521703,1.492045,1,1,60.0
INSP_6A06C712,2026-12-27,SYS_044,AST_40389ACC,1.211267,1,1,60.0
INSP_628F3171,2026-12-27,SYS_053,AST_28061EB4,0.83649,0,0,60.0
INSP_11BE370B,2026-12-27,SYS_071,AST_80D5B0B1,0.391796,0,0,60.0
INSP_703CE44F,2026-12-27,SYS_114,AST_E6A0785D,0.704316,0,0,60.0
INSP_E18F7EC1,2026-12-27,SYS_139,AST_A8E3D05C,0.450789,0,0,60.0
INSP_8DBA863C,2026-12-28,SYS_093,AST_44C7F49B,1.321456,1,1,60.0
INSP_E6A05C2F,2026-12-28,SYS_167,AST_DA5CA129,1.533638,1,1,60.0
INSP_F367FE9A,2026-12-29,SYS_033,AST_85CC8DB5,1.194263,1,1,60.0
INSP_8379763F,2026-12-29,SYS_058,AST_9A090429,1.0723,1,1,60.0
INSP_89E66102,2026-12-29,SYS_092,AST_2F3B5E0C,0.804998,0,0,60.0
INSP_6095F4D5,2026-12-29,SYS_138,AST_CF66A2D6,1.601694,1,1,60.0
INSP_29E69F1A,2026-12-29,SYS_143,AST_6E381F34,0.408635,0,0,60.0
INSP_635E4207,2026-12-29,SYS_149,AST_851D50E8,1.34484,1,1,60.0
INSP_085A957B,2026-12-29,SYS_163,AST_1AB64F7F,0.588695,0,0,60.0
INSP_C5BB3764,2026-12-29,SYS_175,AST_7B82F3B4,0.989149,0,0,60.0
INSP_1924AB45,2026-12-30,SYS_048,AST_276F649E,0.587855,0,0,60.0
INSP_1376978C,2026-12-30,SYS_052,AST_D95FA336,0.61553,0,0,60.0
INSP_782C5860,2026-12-30,SYS_118,AST_8AEBF2EF,0.973252,1,0,60.0
INSP_75563C8C,2026-12-30,SYS_186,AST_5F538ED2,0.825053,0,0,60.0
INSP_2FE4B652,2026-12-31,SYS_104,AST_810F2A29,0.023559,0,0,60.0
INSP_16F8D748,2026-12-31,SYS_120,AST_6785A3E8,1.04248,1,1,60.0
INSP_1D68F8DB,2026-12-31,SYS_121,AST_ED19B15F,0.861405,0,0,60.0
INSP_EF2C2906,2027-01-01,SYS_076,AST_ADF021F6,1.189781,1,1,60.0
INSP_B69F4435,2027-01-01,SYS_136,AST_7764FCE0,0.379417,0,0,60.0
INSP_AB3AEED5,2027-01-01,SYS_148,AST_4175AEE7,0.532538,0,0,60.0
INSP_40DFAECD,2027-01-02,SYS_022,AST_B16A756D,0.517554,0,0,60.0
INSP_F7EDB358,2027-01-02,SYS_041,AST_686AE13F,0.880495,0,0,60.0
INSP_6AED62B4,2027-01-02,SYS_069,AST_7C64366F,1.550242,1,1,60.0
INSP_CECFB584,2027-01-02,SYS_078,AST_3E97FA32,0.396252,0,0,60.0
INSP_2F42F2E2,2027-01-02,SYS_107,AST_F99FC223,0.629905,0,0,60.0
INSP_E65C5587,2027-01-02,SYS_127,AST_9E7FB3DC,0.465241,0,0,60.0
INSP_97038CDA,2027-01-03,SYS_045,AST_874F54F4,1.228669,1,1,60.0
INSP_3150465D,2027-01-03,SYS_088,AST_C9B1A3FC,1.145588,1,1,60.0
INSP_5027E33C,2027-01-03,SYS_111,AST_63D88318,0.419878,0,0,60.0
INSP_70BDAFC3,2027-01-03,SYS_119,AST_D7ED7022,1.138248,1,1,60.0
INSP_2C604C83,2027-01-03,SYS_141,AST_6A853EDC,0.992824,1,0,60.0
INSP_31DA8E64,2027-01-03,SYS_153,AST_3562B1D3,0.345819,0,0,60.0
INSP_CC169926,2027-01-03,SYS_170,AST_F8E1EB43,1.252413,1,1,60.0
INSP_901B4519,2027-01-03,SYS_190,AST_8728C7C0,0.973802,0,0,60.0
INSP_1E701C4B,2027-01-04,SYS_042,AST_637500FE,0.628053,0,0,60.0
INSP_844109F5,2027-01-04,SYS_102,AST_9DC86780,1.193186,1,1,60.0
INSP_0854F2CA,2027-01-05,SYS_015,AST_9FECBE04,0.601712,0,0,60.0
INSP_11C44FA8,2027-01-05,SYS_035,AST_ED4417E7,1.089768,0,1,60.0
INSP_2811AF69,2027-01-05,SYS_057,AST_7BE79781,1.018917,1,1,60.0
INSP_295DC8C2,2027-01-05,SYS_116,AST_5E7049AA,0.526278,0,0,60.0
INSP_D3CCCD73,2027-01-05,SYS_140,AST_50A3AF9A,0.849936,0,0,60.0
INSP_397AE84B,2027-01-06,SYS_018,AST_09F8688C,0.294374,0,0,60.0
INSP_E2AF9551,2027-01-06,SYS_021,AST_5F0E75B6,0.51264,0,0,60.0
INSP_5D9BB43C,2027-01-06,SYS_100,AST_545FEF90,0.713942,0,0,60.0
INSP_E69BDC63,2027-01-06,SYS_105,AST_5EB49036,0.618611,0,0,60.0
INSP_E566F9CF,2027-01-06,SYS_147,AST_8CAA5E21,1.012004,0,1,60.0
INSP_0F5A1DB5,2027-01-06,SYS_164,AST_1BC5523D,0.293486,0,0,60.0
INSP_AC23A03E,2027-01-06,SYS_166,AST_D2907013,0.553426,0,0,60.0
INSP_D3DAB417,2027-01-06,SYS_192,AST_E239577B,0.425911,0,0,60.0
INSP_CF6D5E91,2027-01-07,SYS_060,AST_BAE2D5D8,0.745287,0,0,60.0
INSP_80DF8432,2027-01-07,SYS_067,AST_18BB5832,0.474776,0,0,60.0
INSP_CFCABE0A,2027-01-07,SYS_080,AST_4CAD3C4C,0.831392,0,0,60.0
INSP_41E00637,2027-01-07,SYS_085,AST_3BD1F5F0,0.615825,0,0,60.0
INSP_5A4AE93C,2027-01-07,SYS_098,AST_3F3516F8,0.497911,0,0,60.0
INSP_22707885,2027-01-07,SYS_151,AST_7CDEA972,0.696559,0,0,60.0
INSP_C7A955F1,2027-01-07,SYS_165,AST_B67FCA94,0.641561,0,0,60.0
INSP_AC9E6833,2027-01-07,SYS_183,AST_0C23E532,0.705975,0,0,60.0
INSP_4BC8EED3,2027-01-07,SYS_187,AST_FDDF8CDF,0.813917,1,0,60.0
INSP_03092541,2027-01-08,SYS_096,AST_BACF110E,0.463837,0,0,60.0
INSP_D9B7F9BD,2027-01-08,SYS_131,AST_5F0F6558,0.40722,0,0,60.0
INSP_D91C01C8,2027-01-08,SYS_145,AST_B769FE72,0.73575,0,0,60.0
INSP_923C12C0,2027-01-08,SYS_177,AST_1B4FFA0A,0.648588,0,0,60.0
INSP_D7020AE1,2027-01-08,SYS_199,AST_60228699,1.198217,1,1,60.0
INSP_590B8C5C,2027-01-09,SYS_050,AST_47B5D500,0.898012,0,0,60.0
INSP_324A0DAB,2027-01-09,SYS_059,AST_CD1857B0,1.543241,1,1,60.0
INSP_FB0B3EE5,2027-01-09,SYS_089,AST_F8C77AF3,0.36545,0,0,60.0
INSP_A8EB7B22,2027-01-09,SYS_090,AST_6662D7AF,0.354817,0,0,60.0
INSP_2D220E28,2027-01-09,SYS_195,AST_D63DF779,0.82705,0,0,60.0
INSP_BBA0CA66,2027-01-10,SYS_014,AST_5DD7F45F,1.455569,1,1,60.0
